Mateusz Żyro;96:15;9291,27;29,57;3790,81;3746,87;1153,91;391,88;178,23;39;32,12;5,79;3168,06;121,02;36,0;14;4869,47;268,58;123,49;29;1253,8;2,28;18,75;2;PGE FKS Stal Mielec;https://www.transfermarkt.pl/mateusz-zyro/profil/spieler/297234
Maciej Urbańczyk;72:58;8764,56;72,6;2552,13;3946,37;1912,71;265,93;14,82;22;26,98;7,21;3026,23;48,23;0,0;7;4608,52;217,69;14,82;22;1129,86;0,0;0,0;0;PGE FKS Stal Mielec;https://www.transfermarkt.pl/maciej-urbanczyk/profil/spieler/255423
Krystian Getinger;96:15;9685,59;59,56;4275,65;3688,69;1122,69;358,32;180,68;37;29,97;6,04;3265,61;124,53;7,65;13;4923,38;227,19;173,04;33;1496,73;6,6;0,0;1;PGE FKS Stal Mielec;https://www.transfermarkt.pl/krystian-getinger/profil/spieler/69516
Maksymilian Sitek (M);96:15;11265,37;84,48;4099,58;4215,35;1794,2;883,05;188,71;69;31,86;7,02;3922,0;430,46;158,69;38;5583,61;429,29;30,02;39;1759,84;24,47;0,0;3;PGE FKS Stal Mielec;https://www.transfermarkt.pl/maksymilian-sitek/profil/spieler/532428
Grzegorz Tomasiewicz;79:44;8633,99;91,25;3085,39;3719,47;1225,34;406,78;105,76;38;29,2;6,5;3051,71;136,29;18,43;17;4395,34;268,15;72,35;23;1186,99;2,34;14,98;3;PGE FKS Stal Mielec;https://www.transfermarkt.pl/grzegorz-tomasiewicz/profil/spieler/240458
Mateusz Mak;67:35;7442,03;49,11;2485,71;2677,42;1358,11;654,55;217,13;55;32,29;6,61;2789,13;348,59;88,18;32;3696,58;281,61;128,95;32;956,41;24,35;0,0;4;PGE FKS Stal Mielec;https://www.transfermarkt.pl/mateusz-mak/profil/spieler/143975
Fabian Piasecki;79:34;8393,87;29,87;3353,81;3123,62;1314,37;462,09;110,11;43;31,4;6,33;3154,85;339,36;77,66;33;3972,65;114,94;32,45;17;1266,39;7,79;0,0;3;PGE FKS Stal Mielec;https://www.transfermarkt.pl/fabian-piasecki/profil/spieler/255401
Koki Hinokio;46:45;6092,56;32,98;1701,17;2496,33;1164,49;610,36;87,23;49;29,81;7,82;2496,19;267,07;68,72;26;2805,03;327,88;18,5;32;791,38;15,4;0,0;3;PGE FKS Stal Mielec;https://www.transfermarkt.pl/koki-hinokio/profil/spieler/688708
Konrad Wrzesiński;49:30;6584,64;72,64;1986,8;2320,85;1342,54;589,15;272,66;48;31,21;7,98;2026,98;214,83;121,48;26;3541,25;374,31;151,18;35;1016,31;0,0;0,0;0;PGE FKS Stal Mielec;https://www.transfermarkt.pl/konrad-wrzesinski/profil/spieler/258534
Dawid Kort;16:30;1948,03;33,5;654,84;602,45;418,61;178,82;59,81;15;28,28;7,08;606,7;72,58;11,7;7;1061,8;106,26;48,11;11;279,52;0,0;0,0;0;PGE FKS Stal Mielec;https://www.transfermarkt.pl/dawid-kort/profil/spieler/266209
Albin Granlund;28:40;3347,6;25,19;1126,94;1338,27;588,29;120,46;148,45;15;31,11;7,01;1000,1;43,55;25,44;9;1834,43;76,91;123,01;9;513,1;0,0;0,0;0;PGE FKS Stal Mielec;https://www.transfermarkt.pl/albin-granlund/profil/spieler/146907
Bożidar Czorbadżijski;23:17;2400,9;54,53;975,83;935,92;309,11;82,63;42,88;9;28,6;6,19;658,95;10,91;0,0;2;1340,13;64,89;42,88;8;401,84;6,83;0,0;1;PGE FKS Stal Mielec;nie udało się znaleźć linku
Maciej Jankowski;16:40;1924,47;4,07;681,42;801,5;286,8;142,86;7,82;14;27,85;6,93;593,47;78,81;0,0;8;1018,79;64,04;7,82;8;312,22;0,0;0,0;0;PGE FKS Stal Mielec;https://www.transfermarkt.pl/maciej-jankowski/profil/spieler/154076
Filip Majchrowicz (M);96:15;5545,64;12,84;4462,97;808,9;169,75;71,35;19,83;9;27,78;3,46;2713,27;25,11;0,0;3;1885,93;46,24;19,83;7;946,47;0,0;0,0;0;Radomiak Radom;https://www.transfermarkt.pl/filip-majchrowicz/profil/spieler/528402
Mateusz Cichocki;96:15;8911,43;45,3;4282,82;3124,77;1114,78;260,99;82,77;28;30,4;5,56;4147,52;58,98;0,0;10;3389,75;198,55;82,77;22;1374,12;3,46;0,0;1;Radomiak Radom;https://www.transfermarkt.pl/mateusz-cichocki/profil/spieler/236235
Dawid Abramowicz;96:15;10898,23;143,67;3711,59;4283,16;1690,92;714,13;354,76;62;32,25;6,79;5559,3;514,69;272,47;48;3701,58;199,43;82,29;22;1637,29;0,0;0,0;0;Radomiak Radom;https://www.transfermarkt.pl/dawid-abramowicz/profil/spieler/168427
Damian Jakubik;96:15;10353,03;79,47;3916,94;3684,59;1682,02;716,84;273,17;56;31,4;6,45;5185,36;417,72;121,47;34;3591,16;288,8;151,69;33;1576,44;9,21;0,0;1;Radomiak Radom;https://www.transfermarkt.pl/damian-jakubik/profil/spieler/196387
Raphael Rossi;96:15;9273,55;84,64;4416,27;3251,2;1137,15;312,16;72,13;31;28,22;5,78;4180,88;54,79;13,17;10;3607,86;231,19;58,96;26;1484,85;26,17;0,0;3;Radomiak Radom;https://www.transfermarkt.pl/raphael-rossi/profil/spieler/290271
Michał Kaput;67:14;7586,82;96,62;2369,36;3235,55;1564,12;307,38;13,79;20;27,95;6,77;3587,92;136,33;8,37;11;3142,13;159,48;5,43;12;856,91;11,56;0,0;1;Radomiak Radom;https://www.transfermarkt.pl/michal-kaput/profil/spieler/385759
Filipe Nascimento;78:48;9344,45;154,95;2814,84;3633,29;2098,45;502,66;140,26;42;31,67;7,11;4646,32;186,77;75,26;20;3589,51;295,2;58,34;26;1108,57;20,67;6,66;3;Radomiak Radom;https://www.transfermarkt.pl/filipe-nascimento/profil/spieler/197999
Leandro;96:15;8718,39;97,35;3892,33;3115,76;977,98;518,8;116,17;44;29,98;5,44;4139,25;300,64;91,1;31;3086,9;203,91;25,08;19;1492,36;14,26;0,0;1;Radomiak Radom;https://www.transfermarkt.pl/leandro-paredes/profil/spieler/166237
Luis Machado;67:07;7003,62;74,05;2714,1;2322,16;1313,04;461,23;119,04;40;29,06;6,26;3446,89;292,36;51,92;26;2648,91;139,64;67,13;21;907,91;29,23;0,0;2;Radomiak Radom;https://www.transfermarkt.pl/luis-machado/profil/spieler/195308
Karol Angielski;78:25;8898,39;41,45;2859,26;3881,81;1379,42;542,19;194,26;49;30,1;6,81;4480,88;286,27;156,37;34;3226,41;251,61;37,89;22;1191,11;4,32;0,0;1;Radomiak Radom;https://www.transfermarkt.pl/karol-angielski/profil/spieler/253290
Miłosz Kozak;46:45;5289,34;66,54;1864,84;2019,61;822,66;417,73;97,96;32;30,15;6,79;2416,21;209,9;72,39;21;2145,43;197,22;25,57;15;727,67;10,6;0,0;2;Radomiak Radom;https://www.transfermarkt.pl/milosz-kozak/profil/spieler/208168
Meik Karwot;29:01;3511,4;47,97;1013,83;1363,93;781,38;281,87;22,42;20;27,28;7,26;1901,91;135,97;0,0;11;1108,04;122,33;22,42;12;501,33;23,59;0,0;3;Radomiak Radom;https://www.transfermarkt.pl/meik-karwot/profil/spieler/93642
Dominik Sokół;49:30;4827,2;79,87;2184,88;1492,53;718,28;273,26;78,38;27;32,06;5,85;2761,02;234,23;78,38;25;1345,64;38,02;0,0;6;720,5;1,01;0,0;1;Radomiak Radom;https://www.transfermarkt.pl/dominik-sokol/profil/spieler/532377
Mario Rondon;29:08;3087,02;38,24;1225,81;926,97;653,59;151,55;90,86;13;29,97;6,36;1661,97;98,39;89,66;11;889,36;53,17;1,2;7;535,68;0,0;0,0;0;Radomiak Radom;https://www.transfermarkt.pl/mario-rondon/profil/spieler/119272
Maurides;17:50;1766,75;5,77;905,99;586,2;192,53;76,26;0,0;6;23,78;5,95;876,46;53,25;0,0;5;519,57;24,09;0,0;3;370,7;0,0;0,0;0;Radomiak Radom;https://www.transfermarkt.pl/maurides/profil/spieler/227511
Tiago Matos;17:27;2110,44;2,1;598,97;991,9;382,47;93,09;41,91;9;29,38;7,26;1111,55;65,92;19,94;6;645,81;27,17;21,97;5;353,07;0,0;0,0;0;Radomiak Radom;https://www.transfermarkt.pl/tiago-matos/profil/spieler/479644
Adrian Lis;96:20;4170,89;93,97;3148,04;704,95;204,87;19,06;0,0;2;28,03;2,6;1262,53;0,0;0,0;0;1369,5;0,0;0,0;0;1538,78;19,06;0,0;2;Warta Poznań;https://www.transfermarkt.pl/adrian-lis/profil/spieler/131321
Konrad Matuszewski (M);96:20;10207,74;94,04;3584,76;3785,12;1714,58;675,83;353,41;65;30,61;6,36;3462,2;286,58;145,22;34;3810,41;378,13;208,19;42;2935,16;10,12;0,0;1;Warta Poznań;https://www.transfermarkt.pl/konrad-matuszewski/profil/spieler/401599
Robert Ivanov;96:20;9320,05;127,32;3630,2;3617,73;1248,07;524,58;172,15;41;31,53;5,8;3075,33;68,21;19,6;6;3599,48;426,64;152,55;35;2645,21;28,69;0,0;2;Warta Poznań;https://www.transfermarkt.pl/robert-ivanov/profil/spieler/373876
Aleks Ławniczak;96:20;9688,77;300,02;3563,6;3993,34;1128,31;483,51;219,99;42;33,13;6,03;3171,57;114,1;12,9;13;3756,76;365,15;207,08;35;2760,4;4,25;0,0;4;Warta Poznań;https://www.transfermarkt.pl/aleks-lawniczak/profil/spieler/425739
Jan Grzesik;96:20;10828,37;288,38;3217,17;4315,75;1870,36;921,13;215,58;68;29,51;6,74;3977,91;445,81;124,03;38;3953,2;474,28;91,55;40;2897,1;1,04;0,0;1;Warta Poznań;https://www.transfermarkt.pl/jan-grzesik/profil/spieler/264278
Łukasz Trałka;96:20;9837,79;118,66;3812,73;3823,47;1485,31;521,69;75,93;35;29,54;6,13;3241,48;98,32;0,0;12;3513,72;423,36;75,93;32;3082,56;0,0;0,0;1;Warta Poznań;https://www.transfermarkt.pl/lukasz-tralka/profil/spieler/29538
Milan Corryn;91:13;9342,73;280,82;3898,34;2771,06;1440,7;699,91;251,9;57;31,33;6,15;3325,13;445,44;157,06;42;3356,77;252,31;94,84;35;2660,7;2,17;0,0;1;Warta Poznań;https://www.transfermarkt.pl/milan-corryn/profil/spieler/338632
Jayson Papeau;75:21;7675,25;306,2;2855,66;2498,05;1272,37;641,82;101,15;44;29,1;6,11;2600,35;249,71;53,83;21;2743,68;385,66;46,26;27;2331,17;7,59;0,0;1;Warta Poznań;https://www.transfermarkt.pl/jayson-papeau/profil/spieler/665525
Mateusz Kupczak;96:20;11448,03;306,93;3387,01;5018,27;2023,36;672,62;39,84;43;28,62;7,13;3968,86;148,59;8,26;18;4265,63;518,61;31,58;35;3213,48;5,42;0,0;1;Warta Poznań;https://www.transfermarkt.pl/mateusz-kupczak/profil/spieler/237523
Michał Jakóbowski;81:58;9154,74;117,52;3454,8;3299,96;1383,0;795,87;103,59;55;28,65;6,7;3167,51;395,51;53,57;37;3119,58;399,14;50,02;32;2867,58;1,18;0,0;1;Warta Poznań;https://www.transfermarkt.pl/michal-jakobowski/profil/spieler/224176
Adam Zrelak;96:20;10011,16;220,22;3603,2;3626,58;1574,97;692,08;294,11;77;30,32;6,24;3894,44;489,41;129,85;51;3338,37;169,4;164,27;32;2778,38;34,43;0,0;5;Warta Poznań;https://www.transfermarkt.pl/adam-zrelak/profil/spieler/261155
Jakub Sangowski (M);5:07;635,48;28,61;238,8;216,62;66,36;85,09;0,0;5;25,73;7,44;135,5;37,94;0,0;2;252,06;14,33;0,0;2;247,95;32,82;0,0;2;Warta Poznań;https://www.transfermarkt.pl/jakub-sangowski/profil/spieler/673853
Mario Rodriguez;20:59;2589,36;29,89;737,88;959,94;515,26;308,82;37,57;21;27,7;7,4;1037,5;146,74;0,0;12;941,5;161,01;37,57;11;610,34;0,0;0,0;0;Warta Poznań;https://www.transfermarkt.pl/mario-rodriguez/profil/spieler/590988
Mateusz Kuzimski;14:22;2064,23;37,14;551,91;798,33;390,45;257,74;28,66;15;26,7;8,62;864,73;194,41;28,66;12;714,28;63,33;0,0;6;485,2;0,0;0,0;0;Warta Poznań;https://www.transfermarkt.pl/mateusz-kuzimski/profil/spieler/381891
Dominik Hładun;96:20;6115,48;151,64;3773,77;1996,86;153,12;40,09;0,0;3;26,12;3,81;2088,94;0,0;0,0;0;1953,58;40,09;0,0;3;2072,83;0,0;0,0;0;KGHM Zagłębie Lubin;https://www.transfermarkt.pl/dominik-hladun/profil/spieler/278676
Mateusz Bartolewski;96:20;10831,94;276,11;3638,15;4230,09;1783,68;667,84;236,07;70;32,97;6,75;3465,75;206,23;89,66;37;4255,8;453,91;135,07;50;3110,39;7,66;11,35;2;KGHM Zagłębie Lubin;https://www.transfermarkt.pl/mateusz-bartolewski/profil/spieler/425763
Jakub Wójcicki;34:51;3425,24;198,74;1333,03;1091,33;461,66;179,23;161,25;19;30,89;5,9;1256,67;82,08;112,76;11;1031,07;97,15;48,49;10;1137,49;0,0;0,0;0;KGHM Zagłębie Lubin;https://www.transfermarkt.pl/jakub-wojcicki/profil/spieler/160367
Kamil Kruk (M);96:20;9342,37;104,85;3589,36;3652,27;1588,42;321,28;86,19;30;29,44;5,82;3265,76;91,46;14,9;14;3638,94;205,54;69,05;24;2437,74;24,3;2,25;4;KGHM Zagłębie Lubin;https://www.transfermarkt.pl/kamil-kruk/profil/spieler/372696
Sasa Balić;96:20;9370,6;84,46;4205,77;3412,97;1288,13;295,9;83,37;31;29,16;5,84;3041,93;47,71;28,99;11;3716,83;248,19;54,38;28;2611,8;0,0;0,0;0;KGHM Zagłębie Lubin;https://www.transfermarkt.pl/sasa-balic/profil/spieler/64104
Dawid Pakulski;57:53;7022,39;125,54;2091,41;2795,47;1577,51;373,14;59,32;34;27,37;7,28;2297,16;111,88;14,75;14;2431,37;261,26;44,57;27;2293,92;0,0;0,0;0;KGHM Zagłębie Lubin;https://www.transfermarkt.pl/dawid-pakulski/profil/spieler/385199
Erik Daniel;96:20;10589,71;242,42;3596,63;3781,47;1703,4;930,56;335,23;76;31,75;6,6;3700,31;583,91;262,67;56;3742,06;345,63;64,77;31;3147,37;1,01;7,78;2;KGHM Zagłębie Lubin;https://www.transfermarkt.pl/erik-daniel/profil/spieler/251916
Łukasz Poręba (M);96:20;10671,81;147,3;3471,72;4120,73;2098,87;742,01;91,18;58;32,36;6,65;3614,0;285,76;28,01;26;4271,73;450,7;63,16;41;2786,08;5,54;0,0;1;KGHM Zagłębie Lubin;https://www.transfermarkt.pl/lukasz-poreba/profil/spieler/532169
Ilya Zhigulev;69:53;8141,15;75,68;2466,98;3303,2;1467,28;686,98;141,03;51;30,97;6,99;2896,6;269,85;59,62;31;3013,57;401,04;81,42;39;2231,03;17,09;0,0;2;KGHM Zagłębie Lubin;https://www.transfermarkt.pl/ilya-zhigulev/profil/spieler/443778
Patryk Szysz;96:20;11048,17;253,89;3741,76;4530,79;1627,64;675,14;218,95;56;33,22;6,88;3918,34;481,33;186,34;42;3766,43;179,27;32,61;28;3363,18;14,5;0,0;2;KGHM Zagłębie Lubin;https://www.transfermarkt.pl/patryk-szysz/profil/spieler/421710
Tomas Zajic;70:02;7878,5;112,57;2818,35;2753,91;1289,37;753,31;150,99;63;31,04;6,75;2867,2;444,58;115,43;41;2526,63;278,89;35,55;35;2484,69;29,82;0,0;6;KGHM Zagłębie Lubin;https://www.transfermarkt.pl/tomas-zajic/profil/spieler/324041
Kacper Chodyna;61:30;6600,09;119,59;2040,79;2767,83;1094,89;363,8;213,19;37;31,21;6,44;2320,3;225,7;179,8;31;2583,17;128,96;33,39;16;1696,57;8,06;0,0;1;KGHM Zagłębie Lubin;https://www.transfermarkt.pl/kacper-chodyna/profil/spieler/320733
Ian Soler;26:28;3224,75;66,72;969,35;1520,42;512,6;136,35;19,31;16;26,86;7,31;971,79;32,13;12,5;6;1357,56;103,14;6,81;12;895,38;0,0;0,0;0;KGHM Zagłębie Lubin;https://www.transfermarkt.pl/ian-soler/profil/spieler/386196
Filip Starzyński;38:27;4999,9;15,07;1733,98;1891,07;1024,74;317,59;17,45;18;29,35;7,8;1767,44;211,06;17,45;13;1986,24;99,82;0,0;8;1246,18;6,72;0,0;1;KGHM Zagłębie Lubin;https://www.transfermarkt.pl/filip-starzynski/profil/spieler/199301
Karol Podliński;26:18;3390,55;123,86;846,24;1533,84;581,84;219,87;84,9;20;30,79;7,74;1116,25;135,35;84,9;13;1339,38;82,36;0,0;8;934,94;2,16;0,0;1;KGHM Zagłębie Lubin;https://www.transfermarkt.pl/karol-podlinski/profil/spieler/492351
Cezary Miszta (M);96:25;4376,85;34,12;3419,7;780,62;123,56;18,85;0,0;2;23,22;2,72;1801,09;0,0;0,0;0;1331,92;18,85;0,0;2;1243,81;0,0;0,0;0;Legia Warszawa;https://www.transfermarkt.pl/cezary-miszta/profil/spieler/487167
Filip Mladenović;96:25;9561,93;90,52;4105,81;3627,9;1112,92;468,33;156,45;43;32,91;5,95;4058,01;227,39;64,49;20;2997,31;232,16;82,75;26;2506,7;8,78;9,21;3;Legia Warszawa;https://www.transfermarkt.pl/filip-mladenovic/profil/spieler/168063
Maik Nawrocki (M);96:25;7949,5;40,79;3667,26;3150,23;647,34;372,71;71,17;31;33,21;4,95;3379,59;110,58;0,0;13;2597,39;237,38;71,17;23;1972,56;24,76;0,0;1;Legia Warszawa;https://www.transfermarkt.pl/maik-nawrocki/profil/spieler/407745
Artur Jędrzejczyk;96:25;10247,27;39,25;3836,92;3280,51;2078,69;843,88;168,02;81;29,68;6,38;4509,56;450,58;88,56;47;3163,81;361,51;78,37;39;2573,91;31,79;1,09;9;Legia Warszawa;https://www.transfermarkt.pl/artur-jedrzejczyk/profil/spieler/42401
Mateusz Wieteska;96:25;9016,14;24,42;3362,12;3829,98;1347,7;294,58;157,34;36;30,4;5,61;4037,19;136,86;44,85;16;2964,06;151,09;112,49;22;2015,05;6,62;0,0;2;Legia Warszawa;https://www.transfermarkt.pl/mateusz-wieteska/profil/spieler/208172
Bartosz Slisz;64:23;7930,72;41,32;1787,74;3784,64;1582,43;633,81;100,78;58;30,84;7,39;3796,76;238,38;43,57;28;2771,19;366,09;57,21;37;1362,69;28,26;0,0;3;Legia Warszawa;https://www.transfermarkt.pl/bartosz-slisz/profil/spieler/382429
Andre Martins;58:16;5909,46;52,46;2083,53;2523,36;886,52;250,88;112,71;18;28,35;6,08;2607,35;121,95;112,71;10;2038,9;115,19;0,0;10;1263,19;13,74;0,0;1;Legia Warszawa;https://www.transfermarkt.pl/andre-martins/profil/spieler/90367
Josue Pesqueira;96:25;10324,53;41,16;3535,56;4179,81;2164,93;357,67;45,4;26;28,37;6,42;4762,57;224,18;0,0;17;3206,28;124,06;45,4;17;2355,58;9,45;0,0;1;Legia Warszawa;nie udało się znaleźć linku
Lirim Kastrati;71:04;7864,14;38,18;2965,77;2825,79;1073,61;676,45;284,34;70;33,5;6,64;3513,35;379,15;156,5;48;2317,6;247,27;127,82;32;2033,17;50,04;0,0;3;Legia Warszawa;https://www.transfermarkt.pl/lirim-kastrati/profil/spieler/531218
Kacper Skibicki (M);58:03;6617,48;3,07;1883,17;3105,09;1043,13;420,44;162,58;40;32,14;6,84;2891,34;258,23;67,39;26;2068,72;143,43;79,58;15;1657,33;18,79;15,61;4;Legia Warszawa;https://www.transfermarkt.pl/kacper-skibicki/profil/spieler/607860
Mahir Emreli;96:25;10640,83;12,52;3508,53;4446,15;1888,7;650,82;134,11;60;29,7;6,62;5107,3;337,35;67,29;36;3065,48;265,68;66,82;26;2468,15;47,79;0,0;4;Legia Warszawa;https://www.transfermarkt.pl/mahir-emreli/profil/spieler/255957
Rafael Lopes;25:21;3033,39;1,04;956,9;1089,42;655,84;257,45;72,74;23;31,33;7,18;1294,61;148,9;6,89;16;935,25;108,54;65,85;12;803,49;0,0;0,0;0;Legia Warszawa;https://www.transfermarkt.pl/rafa-lopes/profil/spieler/162819
Ernest Muci;38:22;4199,07;4,03;1472,93;1431,91;826,47;420,96;42,77;26;31,16;6,57;1970,76;188,52;21,21;16;1198,96;232,42;21,56;18;1029,32;0,0;0,0;0;Legia Warszawa;https://www.transfermarkt.pl/ernest-muci/profil/spieler/583917
Tomas Pekhart;32:02;3901,66;2,09;1363,76;1287,8;763,31;377,4;107,3;34;28,09;7,31;1750,74;260,36;53,38;25;1082,56;101,19;53,93;14;1068,32;15,86;0,0;1;Legia Warszawa;https://www.transfermarkt.pl/tomas-pekhart/profil/spieler/38746
Ihor Charatin;38:09;4209,82;8,28;1300,55;1738,61;837,23;325,15;0,0;21;25,92;6,62;1915,87;104,58;0,0;8;1217,27;175,47;0,0;10;1076,68;45,1;0,0;3;Legia Warszawa;nie udało się znaleźć linku
Kacper Trelowski (M);96:25;4267,5;18,65;3347,63;839,04;62,18;0,0;0,0;0;20,46;2,66;1212,3;0,0;0,0;0;1775,58;0,0;0,0;0;1279,53;0,0;0,0;0;Raków Częstochowa;https://www.transfermarkt.pl/kacper-trelowski/profil/spieler/720120
Andrzej Niewulis;96:25;10867,03;12,22;3750,35;4614,97;1854,9;537,65;96,94;44;31,69;6,76;3042,94;266,05;6,97;26;4900,77;208,78;87,73;24;2923,26;62,82;2,24;9;Raków Częstochowa;https://www.transfermarkt.pl/andrzej-niewulis/profil/spieler/101070
Giannis Papanikolaou;96:25;9740,58;44,85;3083,72;4841,56;1192,03;474,65;103,77;43;29,84;6,06;2648,91;84,93;63,12;13;4756,57;316,15;28,06;32;2334,92;73,57;12,59;3;Raków Częstochowa;https://www.transfermarkt.pl/giannis-papanikolaou/profil/spieler/448058
Tomas Petrasek;96:25;10201,68;28,27;3541,92;4331,36;1714,43;479,46;106,24;39;32,44;6,35;2800,96;134,51;19,04;12;4772,41;299,39;87,2;30;2628,08;45,54;0,0;4;Raków Częstochowa;https://www.transfermarkt.pl/tomas-petrasek/profil/spieler/333261
Fran Tudor;79:01;8681,76;48,01;2583,87;3958,2;1331,03;574,49;186,16;54;30,66;6,59;2391,95;216,1;100,56;27;4048,23;307,81;85,59;30;2241,62;50,58;0,0;4;Raków Częstochowa;https://www.transfermarkt.pl/fran-tudor/profil/spieler/343158
Marko Poletanović;54:39;6049,58;21,68;1522,51;3172,33;1006,52;292,33;34,21;26;29,24;6,64;1944,63;104,63;0,0;10;3044,25;187,7;34,21;18;1060,75;0,0;0,0;0;Raków Częstochowa;https://www.transfermarkt.pl/marko-poletanovic/profil/spieler/168957
Walerian Gwilia;96:25;11109,65;51,13;3150,1;4660,76;2378,89;719,19;149,58;53;29,67;6,91;3384,39;347,78;141,37;35;5442,45;371,4;8,21;32;2282,82;0,0;0,0;0;Raków Częstochowa;nie udało się znaleźć linku
Mateusz Wdowiak;96:25;11212,27;54,28;3454,31;4870,09;1698,05;908,89;226,65;87;32,33;6,98;3289,79;457,92;149,93;50;4937,94;395,4;76,72;43;2984,6;56,58;0,0;6;Raków Częstochowa;https://www.transfermarkt.pl/mateusz-wdowiak/profil/spieler/295495
Ivan Lopez;79:09;9248,24;75,92;2832,69;4021,38;1725,87;464,6;127,78;44;32,45;7,01;2813,33;164,82;49,16;21;4289,76;275,89;78,62;27;2145,22;23,89;0,0;2;Raków Częstochowa;https://www.transfermarkt.pl/ivi-lopez/profil/spieler/282371
Sebastian Musiolik;79:35;9723,19;109,16;3196,69;3725,8;1632,74;716,17;342,63;73;33,4;7,33;3023,16;399,14;142,39;47;4413,34;277,76;199,13;40;2286,74;39,28;1,11;4;Raków Częstochowa;https://www.transfermarkt.pl/sebastian-musiolik/profil/spieler/267152
Vladislavs Gutkovskis;71:14;8357,45;87,01;2383,99;3515,38;1502,26;624,11;244,7;58;30,61;7,04;2448,3;238,53;149,04;29;4127,87;355,88;95,66;35;1781,25;30,77;0,0;2;Raków Częstochowa;https://www.transfermarkt.pl/vladislavs-gutkovskis/profil/spieler/192710
Żarko Udovicić;17:24;2215,09;1,01;654,27;841,33;394,95;202,8;120,73;16;30,47;7,64;609,59;95,41;62,57;7;906,84;107,39;58,16;12;698,69;0,0;0,0;0;Raków Częstochowa;https://www.transfermarkt.pl/zarko-udovicic/profil/spieler/86936
Fabio Sturgeon;25:11;3235,15;6,8;953,72;1267,08;689,73;240,64;77,18;17;30,62;7,71;867,02;56,66;9,52;7;1352,48;182,77;67,66;14;1015,68;1,21;0,0;1;Raków Częstochowa;https://www.transfermarkt.pl/fabio-sturgeon/profil/spieler/194641
Igor Sapała;41:46;4604,45;2,0;1369,69;2296,88;817,97;117,91;0,0;8;29,11;6,61;1197,15;27,78;0,0;3;2224,64;90,13;0,0;5;1182,61;0,0;0,0;0;Raków Częstochowa;https://www.transfermarkt.pl/igor-sapala/profil/spieler/380597
Daniel Szelągowski (M);17:16;2075,87;0,0;633,1;806,19;434,07;141,22;61,29;15;29,61;7,21;613,0;40,3;14,43;5;883,16;100,92;46,86;11;579,68;0,0;0,0;0;Raków Częstochowa;https://www.transfermarkt.pl/daniel-szelagowski/profil/spieler/566350
Alexandre Guedes;16:50;2109,42;6,27;549,05;790,25;561,75;185,03;17,07;17;26,88;7,52;617,41;83,25;9,0;7;896,15;101,78;8,06;11;595,86;0,0;0,0;0;Raków Częstochowa;https://www.transfermarkt.pl/alexandre-guedes/profil/spieler/197613
Łukasz Budziłek;99:42;5317,27;88,86;4138,39;906,4;115,91;67,71;0,0;6;25,49;3,2;1608,49;35,55;0,0;5;1411,85;32,16;0,0;3;2296,87;0,0;0,0;0;Bruk-Bet Termalica Nieciecza;https://www.transfermarkt.pl/lukasz-budzilek/profil/spieler/120882
Bartłomiej Kukułowicz (M);74:46;8139,46;61,52;2798,65;3091,61;1556,83;513,09;117,76;43;28,11;6,53;3061,62;262,77;38,21;21;2467,88;228,24;78,48;27;2609,91;22,06;0,0;2;Bruk-Bet Termalica Nieciecza;https://www.transfermarkt.pl/bartlomiej-kukulowicz/profil/spieler/428919
Michal Bezpalec;99:42;9752,13;152,97;3564,49;3987,17;1478,34;449,97;119,19;41;28,27;5,87;3361,37;146,86;34,85;12;3474,46;268,22;84,34;31;2916,11;32,62;0,0;1;Bruk-Bet Termalica Nieciecza;https://www.transfermarkt.pl/michal-bezpalec/profil/spieler/431810
Marcin Wasielewski;99:42;10721,95;95,46;4247,31;3941,03;1523,15;634,29;280,71;63;32,69;6,45;3426,12;225,32;175,12;37;3611,18;345,68;102,03;38;3684,63;63,29;3,55;7;Bruk-Bet Termalica Nieciecza;https://www.transfermarkt.pl/marcin-wasielewski/profil/spieler/391374
Nemanja Tekijaski;99:42;8894,98;37,05;3504,31;3434,62;1307,07;503,2;108,73;43;31,21;5,35;2821,45;84,03;0,0;15;3501,49;380,25;108,73;34;2571,89;38,89;0,0;3;Bruk-Bet Termalica Nieciecza;https://www.transfermarkt.pl/nemanja-tekijaski/profil/spieler/562284
Michal Hubinek;99:42;10572,57;74,63;3907,97;4110,39;1743,89;586,74;148,95;47;31,62;6,36;3551,29;234,74;66,38;25;3745,09;328,82;82,57;30;3276,01;23,17;0,0;1;Bruk-Bet Termalica Nieciecza;https://www.transfermarkt.pl/michal-hubinek/profil/spieler/333612
Samuel Stefanik;46:12;5452,05;11,16;1752,68;2150,56;1081,01;356,49;100,15;32;31,49;7,08;2227,07;166,44;48,1;17;1877,53;186,7;49,92;21;1347,45;3,35;2,13;2;Bruk-Bet Termalica Nieciecza;https://www.transfermarkt.pl/samuel-stefanik/profil/spieler/132376
Piotr Wlazło;99:42;10369,34;258,03;4000,34;3664,21;1822,8;517,13;106,83;45;30,42;6,24;3390,63;134,95;18,7;15;3763,53;357,74;88,13;35;3215,19;24,44;0,0;1;Bruk-Bet Termalica Nieciecza;https://www.transfermarkt.pl/piotr-wlazlo/profil/spieler/134491
